2022-09-10 21:56:52,275 289611 [INFO] Logs and models will be save in log/leaper.
2022-09-10 21:59:06,424 291666 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:12:27,201 292235 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:15:17,419 292794 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:18:46,411 293253 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:21:09,802 293820 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:21:28,748 294253 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:29:33,545 295345 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:41:56,563 296960 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:49:45,425 298270 [INFO] Logs and models will be save in log/leaper.
2022-09-10 22:51:03,180 298595 [INFO] Logs and models will be save in log/leaper.
2022-09-10 23:27:20,448 303955 [INFO] Logs and models will be save in log/leaper.
2022-09-11 00:44:31,044 311544 [INFO] Logs and models will be save in log/leaper.
2022-09-11 00:45:05,965 311716 [INFO] Logs and models will be save in log/leaper.
2022-09-11 00:47:07,591 313648 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:08:15,923 316751 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:12:36,574 317196 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:17:42,263 318094 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:21:37,995 318597 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:22:17,806 319058 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:26:16,203 320052 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:29:26,463 320556 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:29:43,542 320681 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:30:12,286 320840 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:32:13,313 321055 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:33:32,987 321697 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:34:23,896 322237 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:35:29,785 322431 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:36:46,574 323082 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:51:17,594 324405 [INFO] Logs and models will be save in log/leaper.
2022-09-11 01:59:15,693 325362 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:20:00,929 330165 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:20:29,940 330705 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:20:53,030 331231 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:28:35,133 332400 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:31:39,682 333768 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:31:59,139 334224 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:32:51,458 334803 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:42:45,801 336348 [INFO] Logs and models will be save in log/leaper.
2022-09-11 02:59:57,869 338730 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:06:16,938 339204 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:08:56,761 340015 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:16:52,405 340424 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:18:40,720 340632 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:23:31,451 341110 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:26:51,229 341436 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:28:47,480 341652 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:29:29,068 341797 [INFO] Logs and models will be save in log/leaper.
2022-09-11 03:32:40,944 341797 [INFO] Iter=0, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:11:09,720 341797 [INFO] Iter=36, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:13:53,685 341797 [INFO] Iter=37, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:16:34,516 341797 [INFO] Iter=38, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:19:16,662 341797 [INFO] Iter=39, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:21:50,233 341797 [INFO] Iter=40, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:24:21,270 341797 [INFO] Iter=41, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:26:59,858 341797 [INFO] Iter=42, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:29:37,009 341797 [INFO] Iter=43, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:32:15,751 341797 [INFO] Iter=44, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:35:02,965 341797 [INFO] Iter=45, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:37:42,968 341797 [INFO] Iter=46, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:40:19,780 341797 [INFO] Iter=47, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:42:58,842 341797 [INFO] Iter=48, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:45:30,471 341797 [INFO] Iter=49, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:48:07,294 341797 [INFO] Iter=50, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:50:55,947 341797 [INFO] Iter=51, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:53:31,599 341797 [INFO] Iter=52, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:56:06,102 341797 [INFO] Iter=53, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 05:58:49,688 341797 [INFO] Iter=54, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:01:27,366 341797 [INFO] Iter=55, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:04:15,185 341797 [INFO] Iter=56, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:07:09,522 341797 [INFO] Iter=57, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:09:48,978 341797 [INFO] Iter=58, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:12:29,737 341797 [INFO] Iter=59, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:15:18,860 341797 [INFO] Iter=60, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:18:06,836 341797 [INFO] Iter=61, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:20:56,039 341797 [INFO] Iter=62, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:23:50,415 341797 [INFO] Iter=63, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:26:29,329 341797 [INFO] Iter=64, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:29:07,152 341797 [INFO] Iter=65, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:31:56,571 341797 [INFO] Iter=66, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:34:38,904 341797 [INFO] Iter=67, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:37:26,497 341797 [INFO] Iter=68, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:40:13,922 341797 [INFO] Iter=69, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:42:49,097 341797 [INFO] Iter=70, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:45:24,236 341797 [INFO] Iter=71, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:48:10,546 341797 [INFO] Iter=72, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:51:02,609 341797 [INFO] Iter=73, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:53:50,442 341797 [INFO] Iter=74, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:56:46,640 341797 [INFO] Iter=75, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 06:59:31,200 341797 [INFO] Iter=76, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:02:15,482 341797 [INFO] Iter=77, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:04:59,007 341797 [INFO] Iter=78, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:07:38,448 341797 [INFO] Iter=79, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:10:28,015 341797 [INFO] Iter=80, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:13:12,532 341797 [INFO] Iter=81, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:15:50,792 341797 [INFO] Iter=82, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:18:26,128 341797 [INFO] Iter=83, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:21:14,832 341797 [INFO] Iter=84, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:23:53,969 341797 [INFO] Iter=85, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:26:32,927 341797 [INFO] Iter=86, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:29:22,526 341797 [INFO] Iter=87, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:32:02,037 341797 [INFO] Iter=88, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:34:46,614 341797 [INFO] Iter=89, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:37:38,664 341797 [INFO] Iter=90, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:40:25,986 341797 [INFO] Iter=91, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:43:15,142 341797 [INFO] Iter=92, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:45:59,767 341797 [INFO] Iter=93, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:48:43,066 341797 [INFO] Iter=94, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:51:28,651 341797 [INFO] Iter=95, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:54:21,064 341797 [INFO] Iter=96, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:57:02,963 341797 [INFO] Iter=97, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 07:59:49,470 341797 [INFO] Iter=98, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:02:40,492 341797 [INFO] Iter=99, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:05:17,177 341797 [INFO] Iter=100, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:08:04,341 341797 [INFO] Iter=101, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:10:54,163 341797 [INFO] Iter=102, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:13:29,260 341797 [INFO] Iter=103, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:16:12,587 341797 [INFO] Iter=104, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:19:08,562 341797 [INFO] Iter=105, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:22:00,521 341797 [INFO] Iter=106, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:24:43,136 341797 [INFO] Iter=107, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:27:33,111 341797 [INFO] Iter=108, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:30:16,276 341797 [INFO] Iter=109, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:32:55,133 341797 [INFO] Iter=110, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:35:48,327 341797 [INFO] Iter=111, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:38:30,129 341797 [INFO] Iter=112, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:41:12,014 341797 [INFO] Iter=113, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:43:57,064 341797 [INFO] Iter=114, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:46:35,474 341797 [INFO] Iter=115, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:49:12,026 341797 [INFO] Iter=116, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:52:12,048 341797 [INFO] Iter=117, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:55:04,158 341797 [INFO] Iter=118, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 08:57:55,049 341797 [INFO] Iter=119, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:00:52,489 341797 [INFO] Iter=120, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:03:35,612 341797 [INFO] Iter=121, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:06:16,937 341797 [INFO] Iter=122, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:09:09,236 341797 [INFO] Iter=123, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:11:56,733 341797 [INFO] Iter=124, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:14:41,944 341797 [INFO] Iter=125, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:17:31,620 341797 [INFO] Iter=126, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:20:14,667 341797 [INFO] Iter=127, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:23:07,355 341797 [INFO] Iter=128, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:25:55,831 341797 [INFO] Iter=129, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:28:34,224 341797 [INFO] Iter=130, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:31:07,864 341797 [INFO] Iter=131, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:33:59,137 341797 [INFO] Iter=132, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:36:41,180 341797 [INFO] Iter=133, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:39:19,337 341797 [INFO] Iter=134, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:42:08,120 341797 [INFO] Iter=135, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:44:52,303 341797 [INFO] Iter=136, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:47:35,873 341797 [INFO] Iter=137, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:50:24,294 341797 [INFO] Iter=138, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:53:03,529 341797 [INFO] Iter=139, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:55:44,144 341797 [INFO] Iter=140, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 09:58:31,297 341797 [INFO] Iter=141, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:01:13,840 341797 [INFO] Iter=142, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:03:55,397 341797 [INFO] Iter=143, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:06:47,713 341797 [INFO] Iter=144, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:09:23,973 341797 [INFO] Iter=145, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:12:05,224 341797 [INFO] Iter=146, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:14:53,932 341797 [INFO] Iter=147, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:17:34,272 341797 [INFO] Iter=148, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:20:16,000 341797 [INFO] Iter=149, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:23:01,173 341797 [INFO] Iter=150, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:25:38,059 341797 [INFO] Iter=151, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:28:15,363 341797 [INFO] Iter=152, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:30:54,025 341797 [INFO] Iter=153, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:33:34,458 341797 [INFO] Iter=154, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:36:13,350 341797 [INFO] Iter=155, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:39:07,129 341797 [INFO] Iter=156, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:41:46,887 341797 [INFO] Iter=157, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:44:30,155 341797 [INFO] Iter=158, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:47:32,490 341797 [INFO] Iter=159, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:50:08,181 341797 [INFO] Iter=160, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:52:48,411 341797 [INFO] Iter=161, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:55:34,123 341797 [INFO] Iter=162, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 10:58:12,812 341797 [INFO] Iter=163, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:00:47,320 341797 [INFO] Iter=164, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:03:33,652 341797 [INFO] Iter=165, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:06:14,973 341797 [INFO] Iter=166, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:08:48,973 341797 [INFO] Iter=167, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:11:38,462 341797 [INFO] Iter=168, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:14:30,005 341797 [INFO] Iter=169, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:18:08,339 341797 [INFO] Iter=170, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:21:44,446 341797 [INFO] Iter=171, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:25:54,636 341797 [INFO] Iter=172, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:29:28,095 341797 [INFO] Iter=173, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:33:13,704 341797 [INFO] Iter=174, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:36:25,195 341797 [INFO] Iter=175, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:39:27,838 341797 [INFO] Iter=176, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:42:36,434 341797 [INFO] Iter=177, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:45:37,267 341797 [INFO] Iter=178, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:48:40,402 341797 [INFO] Iter=179, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:51:56,642 341797 [INFO] Iter=180, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:55:00,277 341797 [INFO] Iter=181, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 11:58:03,734 341797 [INFO] Iter=182, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 12:01:18,332 341797 [INFO] Iter=183, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 12:04:38,945 341797 [INFO] Iter=184, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 12:08:03,791 341797 [INFO] Iter=185, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 12:11:39,305 341797 [INFO] Iter=186, max=0.00, avg=0.00, min=0.00, std=0.00
2022-09-11 12:14:56,417 341797 [INFO] Iter=187, max=0.00, avg=0.00, min=0.00, std=0.00
